sentence_id	sentence	sentence_domain	source
d675a3a186187dba8abf63c4050a3f6a239b48a7287b77857fa15382b294c783	წყალი წმინდა წყაროა		ჩემი
d6bdabdf7cb0a1b996422a8011d9ac6a001254e766690f1075c8a983268d4507	მცხეთა საქართველოს უძველესი დედაქალაქია. აქ არის სვეტიცხოველი, სადაც ინახება იესოს კვართი.		ისტორიის წიგნი
d6c7eb92dcf721672379b2cbf99d539ce4d43a79850ac0b86e9db7c8a14134ea	სამყარო მრავალფეროვანია და სხვადასხვა სხეულს იზიდავს	general	წიგნიდან
d6ecddefe220f36e9eaf20eda9f70e752d50ae4ad1237999198e2b509b1e0fa2	ხელში აგიღებ, გაკოცებ, კიდევ ჩაგკოცნი, ჩაგცქერი; წიგნი კი არა ჟრჟოლა ხარ, ჩამოქაფული ჩანჩქერის.		ნოდიკო
d70921ea7e0e7cc111ab9b62f52c8e92bce72f13f6b7a739622197a0fb7df643	deda minda. 		ბუნბაააა
d70e07c771495cf8040ac362250dbeb24a3afca1a4f997ef0c1c1bd9389c6b79	"ძველი ბერძენი ავტორები ნავთობს ,,კოლხურწამალს"" ან ,,მედეასზეთს"" უწოდებენ "	history_law_government	მედეას ზეთი
d7145461b7f81265eff94fc40f4384ae40fe4cd2fc6fd624f3229ca97a7df8e4	მე მომწონს ქართული ენა.		საკუთარი ნამუშევარი
d735138400aa6f87507b3da50b67249dbd0c88876fe63c3813fbf064a2a21b28	ხერხი ჯობია ღონესა, თუ კაცი მოიგოდებსა		ქართული ანდაზა
d7408ff6c4f8a721374c9a20dab31669d3d3b9721123b8c15271b6c3cf40ee58	პირსახოცი თოკზეა, წინდები ისევ სველია. 	general	მე მოვიფიქრე
d743b419285d1118fb8755ac9efcbb1a65fcca2ea48aa66ef58a8853e665de2b	არაფერი არ აკლდება, ესე იგი, ისევ დაგვრჩება ორი ათეული.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-100/cc-early-math-add-sub-100-word-problems/v/losing-tennis-balls I have permission from Khan Academy to use this text under their Creative Commons license.
d7489c6c9380e8771a4fa09a20f09c77a02d08fb1879eac3b6600d20491cb4b6	ექსპრომტად შესრულებულმა ამ დუეტმა საღამო გაახალისა.		VOA Georgian https://www.amerikiskhma.com/
d74fbe517e377d262026019e512ef6cedc04e1d93f4233cee617d8d5c641240e	რომელია მიწადმოქმედების უძველესი კერები?	history_law_government	ისტორიის წიგნი
d762b5bfd42debacd0347eea52942fcc8a81030bd78544b4de83d6c517739a01	ადრეიან ენადგინა ყურდგელშა წიარს ვამაჭიშენია ადრე ენადგინა ჸურდგელც 		ინტერნეტი
d78db03707c1c1ce3abf1c3eda5e15d92331ddf2a991988e21233f2425d2795a	გაბედი დო ბედი გაშინია.		მე
d7a340e63d593a199be4c8948b9bdb3baa62964984146cff76b36fd3b735c99d	გვაქვს ექვსი ერთეული, ვაკლებთ ორ ერთეულს.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-sub-ones-tens-hundreds/v/subtracting-3-digits I have permission from Khan Academy to use this text under their Creative Commons license.
d7bf08ad497353832e152590b9da63cd898b89342cc3952ad6b8112d47ed7ca6	ასეთი ფილმები მიზნად, როგორც წესი, არჩევნების წინ ელექტორატზე გავლენის მოხდენას ისახავს.		VOA Georgian https://www.amerikiskhma.com/
d7bf3a081e9d0156d75c5ac6acbeafe138767e40499c58a5a383e27278b3e6dc	ერთმანეთის მიყოლებით ეთერში ისმოდა მისი ჰიტები.		VOA Georgian https://www.amerikiskhma.com/
d7c20ced1fb47e105de8466bda0a1ac64aaca3407ee1eab70c15641daf12bd72	ანუ ერთი.		https://ka.khanacademy.org/math/arithmetic-home/addition-subtraction/sub-ones-tens-hundreds/v/subtracting-three-digit-numbers-without-regrouping I have permission from Khan Academy to use this text under their Creative Commons license.
d7c394dd8b363b0559dfca705f593ad198de42a8b46f40787150ff51dc257c5b	ორმოცი წლის ასაკში ჯოს კარიერა უცვლელად წარმატებულია, არ იცვლება მისი მუსიკისადმი დამოკიდებულება და სიყვარული.		VOA Georgian https://www.amerikiskhma.com/
d7c8946f622e7cf8e340f93b8d3372968c0f0d4d3a4292be4fe799930f72f25e	კომპიუტერული ტექნოლოგიები ძალიან საინტერესოა		ისტ
d7cbecfcb08f279d01c92aebcae35dbcd1f078917313d2a906005ccda4d276d4	ტყუილს იტყვი და ნდობას დაკარგავ. სიმართლეს იტყვი და ადამიანებს კარგავ.  		ციტატა
d7f33b7ddcd4b0b2ec03c98ceb0df8bc6c05d58e3735d6db05c05f4d451ce99c	გვაქვს, ესე იგი, ზემოთ ეს რიცხვი.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds/v/adding-hundreds-tens-and-ones I have permission from Khan Academy to use this text under their Creative Commons license.
d80066416d5e8515d6a87d4831e188810b4fe38deb05f557e0190812393f7419	საქართველოში ნაკლებად იყო გავრცელებული მიწათმოქმედება		საქართველოს ისტორია
d8086a6492fb1bb0d866169b2f0ff5000621a7c74c65639fcf97db5df2935cc4	გამარჯობა . საქართველო მომწონს რადგან ლამაზია.		საქართველოდან
d80cf5adb906694bdd45e42a0a0ca7da3d2b832e5b3d9828c03e5b588fb1cad0	ჯოღორქუ დოღურუქუ სი		მე თვითონ
d815375af0a59c3d613774e21c51a34ab99957cc27c780efb6eb4d85ecc0a3a2	ერთი ორი სამი ოთხი ხუთი ექვსი შვიდი რვა ცხრა ათი	language_fundamentals	ზოგადი
d818f48de6492ce78a059216297ed6e3fe80bac95f760482966f8907fe9e4163	შვიდი ერთეული.		https://ka.khanacademy.org/math/arithmetic-home/addition-subtraction/sub-ones-tens-hundreds/v/subtracting-three-digit-numbers-without-regrouping I have permission from Khan Academy to use this text under their Creative Commons license.
d821013463d6281d56a5205f04f65ef9d2bcddf25c41e759eb0c78d3282829eb	ალბათ უკვე სცადეთ, ახლა კი მოდით ერთად გავაკეთოთ ეს ყველაფერი.		https://ka.khanacademy.org/math/arithmetic/arith-review-add-subtract/arith-review-subtract-within-100/v/introduction-to-regrouping-borrowing I have permission from Khan Academy to use this text under their Creative Commons license.
d8343edef019256a5d0b299790f07d79f1839765b669e2e079078a5a6d169854	შეცდომები მის დიდებულებას ვერანაირ ჩრდილს ვერ აყენებდა.		VOA Georgian https://www.amerikiskhma.com/
d83727104f9719a1edb5419b35a5167e5b637b0a77ad953533b1e02746d9c80d	სტუმრები მოვიდნენ	general	საკუთარი ნამუშევარი
d86dcd3d93fa9e0543c479f5e4db300d6f823c047d9b4eaffa2bd2688aec6f4a	რა მოიტანა ბორბლიანი ტრანსპორტის გამოგონებამ?	history_law_government	ისტორიის წიგნი
d87ef37d84e1290d2422ad3b7a9f31b3eea5195031b041dc3aba304a503959a0	ეს გადმოხატულიც გვაქვს; სამი ცალი ასეულია.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds/v/adding-hundreds-tens-and-ones I have permission from Khan Academy to use this text under their Creative Commons license.
d8a5743ac0e90379aaefd538ed6e4a3b1dcd775f20cd22a60c40f9241b0ec5ed	აკა სიტყვას ორხვალი კოც ქაარაგადაფუანანია.„		ინტერნეტი
d8b182777237a7ec92f2f9f1ed7b4c5ef2537c32fc4983c70b43457ccdda6e3d	სანდრიკა კონკია კონკიაძე 	agriculture_food	დდ
d8b2f17cfd91600355059d4bd6f1560a73128d7f6dbf5ae2b08da48680dc1a8a	შემდეგ საქსაფონისტ ჯოშუა რედმენის კვარტეტში მიიწვიეს.		VOA Georgian https://www.amerikiskhma.com/
d8b573cd1a513386da292ff031e38e3f1b4f625c16e4467226c7cd95b65ee115	მე მეექვსე კლასში ვარ.		.
d8b67d0b4a4203969a3eb53b38bedd9bbe55878ff1e6553fdfd1468a91399eee	მამონტები ბევრი ხნის წინ გადაშენდნენ 		ანასტასია ყორშია
d8d767cf2bd8e32db930161d5df452566a141e465abfe7fa14b5a504e2ea6b28	გონიერი და ბრძენი კაცი ფიქრის შემდეგ იღებს გადაწყვეტილებას. 		"შოთა რუსთაველი ,,ვეფხისტყაოსანი"" - თანამედროვე ინტერპრეტაციით. "
